SYSTEM,WATERWAY,SITE,TRANSECT,SUB_TRANS,METRES,METRES,SPECIES,ORIGIN,COUNT,DATE,SURVEY,EXCLOSURE,Notes
Yarra,Yarra,Everard Warrandyte,7,W,-1, -1 to 0,Cyperus eragrostis,exotic,10_50,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,7,W,-1, -1 to 0,Eucalyptus spp.,native,2,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,7,W,-1, -1 to 0,Alternanthera denticulata,native,3,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,7,W,-1, -1 to 0,Dicot,Unknown,8,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,7,A,0,0 to 1,Nil,NA,0,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,7,B,1,1 to 2,Nil,NA,0,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,7,C,2,2 to 3,Nil,NA,0,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,8,W,-1, -1 to 0,Erigeron bonariensis,exotic,2,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,8,W,-1, -1 to 0,Rumex spp.,native,3,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,8,W,-1, -1 to 0,Dicot,Unknown,7,13/02/2019,3,0,Notes in book - Furry opposite (like Lycopus)
Yarra,Yarra,Everard Warrandyte,8,W,-1, -1 to 0,Cyperus eragrostis,exotic,5,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,8,A,0,0 to 1,Nil,NA,0,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,8,B,1,1 to 2,Nil,NA,0,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,8,C,2,2 to 3,Nil,NA,0,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,9,W,-1, -1 to 0,Rorippa palustris,exotic,2,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,9,W,-1, -1 to 0,Alternanthera denticulata,native,3,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,9,A,0,0 to 1,Nil,NA,0,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,9,B,1,1 to 2,Nil,NA,0,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,9,C,2,2 to 3,Nil,NA,0,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,10,W,-1, -1 to 0,Cyperus eragrostis,exotic,10_50,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,10,W,-1, -1 to 0,Rumex spp.,native,10_50,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,10,W,-1, -1 to 0,Alternanthera denticulata,native,10_50,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,10,W,-1, -1 to 0,Myosotis spp.,exotic,10_50,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,10,W,-1, -1 to 0,Persicaria decipiens,native,10_50,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,10,W,-1, -1 to 0,Isolepis inundata,native,5,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,10,W,-1, -1 to 0,Rorippa palustris,exotic,3,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,10,W,-1, -1 to 0,Centipeda cunninghamii,native,1,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,10,W,-1, -1 to 0,Acacia dealbata,native,1,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,10,W,-1, -1 to 0,Urtica spp.,unknown,2,13/02/2019,3,0,not in species master
Yarra,Yarra,Everard Warrandyte,10,A,0,0 to 1,Dicot,Unknown,3,13/02/2019,3,0,Furry thing
Yarra,Yarra,Everard Warrandyte,10,A,0,0 to 1,Euchiton spp.,native,4,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,10,B,1,1 to 2,Nil,NA,0,13/02/2019,3,0,
Yarra,Yarra,Everard Warrandyte,10,C,2,2 to 3,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,1,W,-1, -1 to 0,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,1,A,0,0 to 1,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,1,B,1,1 to 2,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,1,C,2,2 to 3,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,2,W,-1, -1 to 0,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,2,A,0,0 to 1,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,2,B,1,1 to 2,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,2,C,2,2 to 3,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,3,W,-1, -1 to 0,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,3,A,0,0 to 1,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,3,B,1,1 to 2,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,4,W,-1, -1 to 0,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,4,A,0,0 to 1,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,4,B,1,1 to 2,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,4,C,2,2 to 3,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,5,W,-1, -1 to 0,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,5,A,0,0 to 1,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,5,B,1,1 to 2,Nil,NA,0,13/02/2019,3,0,
Yarra,Watts,Watts River,5,C,2,2 to 3,Nil,NA,0,13/02/2019,3,0,
Yarra,Yarra,Tarrawarra,1,W,-1, -1 to 0,Nil,NA,0,14/02/2019,3,0,CHRIS TO CHECK ORDER OF TRANSECTS
Yarra,Yarra,Tarrawarra,1,A,0,0 to 1,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,1,B,1,1 to 2,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,1,C,2,2 to 3,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,2,W,-1, -1 to 0,Alternanthera denticulata,native,3,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,2,W,-1, -1 to 0,Hypochaeris radicata,exotic,1,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,2,W,-1, -1 to 0,Sonchus oleraceus,exotic,1,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,2,W,-1, -1 to 0,Persicaria hydropiper,native,2,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,2,A,0,0 to 1,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,2,B,1,1 to 2,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,4,W,-1, -1 to 0,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,4,A,0,0 to 1,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,4,B,1,1 to 2,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,5,W,-1, -1 to 0,Cyperus eragrostis,exotic,10_50,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,5,A,0,0 to 1,Cyperus eragrostis,exotic,10_50,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,5,B,1,1 to 2,Verbena bonariensis s.l.,exotic,1,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,5,B,1,1 to 2,Cirsium vulgare,exotic,1,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,5,C,2,2 to 3,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,6,W,-1, -1 to 0,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,6,A,0,0 to 1,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,6,B,1,1 to 2,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,6,C,2,2 to 3,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,7,W,-1, -1 to 0,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,7,A,0,0 to 1,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,7,B,1,1 to 2,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,8,W,-1, -1 to 0,Monocot grass,Unknown,4,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,8,A,0,0 to 1,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,8,B,1,1 to 2,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,8,C,2,2 to 3,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,9,W,-1, -1 to 0,Dicot,Unknown,2,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,9,A,0,0 to 1,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,9,B,1,1 to 2,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,9,C,2,2 to 3,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,10,W,-1, -1 to 0,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,10,A,0,0 to 1,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,10,B,1,1 to 2,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,10,C,2,2 to 3,Nil,NA,0,14/02/2019,3,0,
Yarra,Yarra,Tarrawarra,UP-T,W,-1, -1 to 0,Nil,NA,0,14/02/2019,2,1,Check survey number
Yarra,Yarra,Tarrawarra,UP-T,A,0,0 to 1,Alternanthera denticulata,native,2,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,UP-T,A,0,0 to 1,Cyperus eragrostis,exotic,5,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,UP-T,A,0,0 to 1,Dysphania pumilio,#,5,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,UP-T,B,1,1 to 2,Cyperus eragrostis,exotic,10_50,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,UP-T,B,1,1 to 2,Dysphania pumilio,#,8,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,UP-T,B,1,1 to 2,Furry Lycopus,#N/A,2,14/02/2019,2,1,Check
Yarra,Yarra,Tarrawarra,UP-T,B,1,1 to 2,Alternanthera denticulata,native,6,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,UP-T,B,1,1 to 2,Portulaca oleracea,native,2,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,UP-T,C,2,2 to 3,Cyperus eragrostis,exotic,4,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,UP-T,D,3,3 to 4,Nil,NA,0,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,UP-T,E,4,4 to 5,Nil,NA,0,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,UP-T,F,5,5 to 6,Nil,NA,0,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,UP-T,G,6,6 to 7,Nil,NA,0,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,UP-T,H,7,7 to 8,Nil,NA,0,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,UP-C,W,-1, -1 to 0,Acacia dealbata,native,3,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,W,-1, -1 to 0,Alternanthera denticulata,native,1,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,A,0,0 to 1,Acacia dealbata,native,7,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,B,1,1 to 2,Cyperus eragrostis,exotic,10_50,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,B,1,1 to 2,Paspalum dilatatum,exotic,3,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,B,1,1 to 2,Portulaca oleracea,native,2,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,B,1,1 to 2,Alternanthera denticulata,native,1,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,B,1,1 to 2,Verbena bonariensis s.l.,exotic,1,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,C,2,2 to 3,Lolium spp.,exotic,3,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,C,2,2 to 3,Paspalum dilatatum,exotic,6,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,C,2,2 to 3,Portulaca oleracea,native,1,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,D,3,3 to 4,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,E,4,4 to 5,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,F,5,5 to 6,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,G,6,6 to 7,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,H,7,7 to 8,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,UP-C,I,8,8 to 9,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,DS-T,W,-1, -1 to 0,Sonchus oleraceus,exotic,1,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,DS-T,A,0,0 to 1,Acacia dealbata,native,8,14/02/2019,2,1,Note says check if they are new from last time
Yarra,Yarra,Tarrawarra,DS-T,B,1,1 to 2,Acacia dealbata,native,2,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,DS-T,C,2,2 to 3,Nil,NA,0,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,DS-T,D,3,3 to 4,Nil,NA,0,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,DS-T,E,4,4 to 5,Nil,NA,0,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,DS-T,F,5,5 to 6,Nil,NA,0,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,DS-T,G,6,6 to 7,Nil,NA,0,14/02/2019,2,1,
Yarra,Yarra,Tarrawarra,DS-C,W,-1, -1 to 0,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,DS-C,A,0,0 to 1,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,DS-C,B,1,1 to 2,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,DS-C,C,2,2 to 3,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,DS-C,D,3,3 to 4,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,DS-C,E,4,4 to 5,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,DS-C,F,5,5 to 6,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Tarrawarra,DS-C,G,6,6 to 7,Nil,NA,0,14/02/2019,2,0,
Yarra,Yarra,Millgrove,10,W,-1, -1 to 0,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,10,A,0,0 to 1,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,10,B,1,1 to 2,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,10,C,2,2 to 3,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,9,W,-1, -1 to 0,Prunella vulgaris,exotic,5,7/03/2019,3,0,
Yarra,Yarra,Millgrove,9,A,0,0 to 1,Prunella vulgaris,exotic,10_50,7/03/2019,3,0,
Yarra,Yarra,Millgrove,9,A,0,0 to 1,Microlaena stipoides var. stipoides,native,10_50,7/03/2019,3,0,
Yarra,Yarra,Millgrove,9,A,0,0 to 1,Hypochaeris radicata,exotic,2,7/03/2019,3,0,
Yarra,Yarra,Millgrove,9,A,0,0 to 1,Epilobium billardierianum subsp. billardierianum,native,8,7/03/2019,3,0,Check species - book says Epilobium - willow
Yarra,Yarra,Millgrove,9,A,0,0 to 1,Kunzea ericoides spp. agg.,native,5,7/03/2019,3,0,
Yarra,Yarra,Millgrove,9,A,0,0 to 1,Centaurium erythraea,exotic,2,7/03/2019,3,0,
Yarra,Yarra,Millgrove,9,B,1,1 to 2,Microlaena stipoides var. stipoides,native,10_50,7/03/2019,3,0,
Yarra,Yarra,Millgrove,9,B,1,1 to 2,Prunella vulgaris,exotic,7,7/03/2019,3,0,
Yarra,Yarra,Millgrove,9,B,1,1 to 2,Hypochaeris radicata,exotic,4,7/03/2019,3,0,
Yarra,Yarra,Millgrove,9,B,1,1 to 2,Euchiton involucratus s.l.,native,1,7/03/2019,3,0,Check count?
Yarra,Yarra,Millgrove,9,C,2,2 to 3,Microlaena stipoides var. stipoides,native,2,7/03/2019,3,0,
Yarra,Yarra,Millgrove,8,W,-1, -1 to 0,Prunella vulgaris,exotic,2,7/03/2019,3,0,
Yarra,Yarra,Millgrove,8,W,-1, -1 to 0,Microlaena stipoides var. stipoides,native,2,7/03/2019,3,0,
Yarra,Yarra,Millgrove,8,A,0,0 to 1,Microlaena stipoides var. stipoides,native,2,7/03/2019,3,0,
Yarra,Yarra,Millgrove,8,B,1,1 to 2,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,7,W,-1, -1 to 0,Cyperus eragrostis,exotic,1,7/03/2019,3,0,
Yarra,Yarra,Millgrove,7,W,-1, -1 to 0,Microlaena stipoides var. stipoides,native,2,7/03/2019,3,0,
Yarra,Yarra,Millgrove,7,A,0,0 to 1,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,7,B,1,1 to 2,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,7,C,2,2 to 3,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,6,W,-1, -1 to 0,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,6,A,0,0 to 1,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,6,B,1,1 to 2,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,6,C,2,2 to 3,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,5,W,-1, -1 to 0,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,5,A,0,0 to 1,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,5,B,1,1 to 2,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,4,W,-1, -1 to 0,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,4,A,0,0 to 1,Myrsine howittiana,native,5,7/03/2019,3,0,
Yarra,Yarra,Millgrove,4,A,0,0 to 1,Monocot grass,Unknown,1,7/03/2019,3,0,
Yarra,Yarra,Millgrove,4,B,1,1 to 2,Myrsine howittiana,native,1,7/03/2019,3,0,
Yarra,Yarra,Millgrove,4,B,1,1 to 2,Dicot,Unknown,1,7/03/2019,3,0,
Yarra,Yarra,Millgrove,4,C,2,2 to 3,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,3,W,-1, -1 to 0,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,3,A,0,0 to 1,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,3,B,1,1 to 2,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,3,C,2,2 to 3,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,2,W,-1, -1 to 0,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,2,A,0,0 to 1,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,2,B,1,1 to 2,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,2,C,2,2 to 3,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,2,D,3,3 to 4,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,1,W,-1, -1 to 0,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,1,A,0,0 to 1,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,1,B,1,1 to 2,Nil,NA,0,7/03/2019,3,0,
Yarra,Yarra,Millgrove,1,C,2,2 to 3,Nil,NA,0,7/03/2019,3,0,
