SYSTEM,WATERWAY,SITE,TRANSECT,METRES,SPECIES,HITS,HEIGHT,DATE,SURVEY,NOTES
Glenelg,Glenelg,Dergholm,7,-1,Crassula helmsii,21,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,-1,Cycnogeton procerum,16,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,-1,Typha spp.,6,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,0,Litter,5,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,0,Water,35,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,0,unid grass - stoloniferous,22,0_1m,18/10/2022,6,stoloniferous
Glenelg,Glenelg,Dergholm,7,0,Poa labillardierei var. labillardierei,8,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,0,Cycnogeton procerum,6,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,0,Phragmites australis,8,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,0,Crassula helmsii,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Bare,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Litter,33,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,moss/lichen,6,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Acaena novae-zelandiae,9,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Poa labillardierei var. labillardierei,14,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Eucalyptus camaldulensis subsp. camaldulensis,2,1_5m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Senecio glomeratus,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Plantago lanceolata,6,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Alternanthera denticulata,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,unid grass - stoloniferous,17,0_1m,18/10/2022,6,stoloniferous
Glenelg,Glenelg,Dergholm,7,1,Euchiton involucratus s.l.,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Oxalis perennans,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Gladiolus spp.,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Hypochaeris radicata,5,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Acetosella vulgaris,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Geranium spp.,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,1,Phragmites australis,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,2,Litter,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,2,Anthoxanthum odoratum,30,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,2,Eucalyptus camaldulensis subsp. camaldulensis,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,2,Acetosella vulgaris,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,2,Hypochaeris radicata,10,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,2,Holcus lanatus,5,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,2,Plantago lanceolata,11,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,2,Gladiolus spp.,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,2,Acaena novae-zelandiae,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,2,Dactylis glomerata,4,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,2,Rosa rubiginosa,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,3,Litter,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,3,Anthoxanthum odoratum,37,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,3,Hypochaeris radicata,10,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,3,Holcus lanatus,5,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,3,Plantago lanceolata,9,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,3,Lysimachia arvensis,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,3,Acetosella vulgaris,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,3,Eucalyptus camaldulensis subsp. camaldulensis,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,3,Eucalyptus camaldulensis subsp. camaldulensis,1,1_5m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,3,Rosa rubiginosa,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,7,3,Poa labillardierei var. labillardierei,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,-1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,-1,Cycnogeton procerum,7,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,0,Bare,21,0_1m,18/10/2022,6,said 23 but presumably meant to be 21 to account for water (2) below
Glenelg,Glenelg,Dergholm,8,0,Litter,17,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,0,Poa labillardierei var. labillardierei,19,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,0,Plantago lanceolata,8,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,0,Water,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,0,Crassula helmsii,4,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,0,Agrostis stolonifera,1,0_1m,18/10/2022,6,"""?agrost stolon"""
Glenelg,Glenelg,Dergholm,8,0,Lachnagrostis filiformis s.l.,6,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,0,Plantago major,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,0,Gladiolus spp.,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,0,Aster subulatus,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,0,Rumex brownii,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,0,Goodenia humilis,29,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,1,Bare,9,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,1,Litter,30,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,1,Phalaris aquatica,20,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,1,Lolium spp.,16,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,1,Plantago lanceolata,20,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,1,Poa labillardierei var. labillardierei,6,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,1,Sonchus oleraceus,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,1,Hypochaeris radicata,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,1,Trifolium spp.,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,1,Moss,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,1,Lachnagrostis filiformis s.l.,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,1,Dactylis glomerata,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Bare,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Litter,38,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Phalaris aquatica,30,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Plantago lanceolata,15,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Gladiolus spp.,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Dactylis glomerata,7,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Bromus diandrus,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Lolium spp.,4,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Poa labillardierei var. labillardierei,13,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Sonchus oleraceus,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Juncus amabilis,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Vulpia spp.,6,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Hypochaeris radicata,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Rumex brownii,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,2,Moss,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,3,Litter,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,3,Vulpia spp.,5,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,3,Avena barbata,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,3,Romulea rosea,8,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,3,Bromus hordeaceus subsp. hordeaceus,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,3,Bromus diandrus,6,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,3,Phalaris aquatica,24,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,3,Plantago lanceolata,9,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,3,Oxalis perennans,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Dergholm,8,3,Dactylis glomerata,10,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,-1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,-1,Leptospermum obovatum,10,1_5m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,-1,Phragmites australis,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,0,Bare,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,0,Water,38,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,0,Rumex brownii,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,0,Phragmites australis,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,0,Eragrostis infecunda,6,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,0,Leptospermum obovatum,3,1_5m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,1,Bare,30,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,1,Litter,10,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,1,Eragrostis infecunda,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,1,Phragmites australis,12,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,1,Phalaris aquatica,10,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,1,Rumex spp.,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,1,Alternanthera denticulata,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,2,Bare,25,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,2,Litter,15,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,2,Phalaris aquatica,18,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,2,Eragrostis infecunda,11,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,2,Persicaria prostrata,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,2,Rumex spp.,4,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,2,Melicytus dentatus s.l.,22,1_5m,18/10/2022,6,
Glenelg,Glenelg,Warrock,1,2,Lolium spp.,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,-1,Water,40,0_1m,18/10/2022,6,unable to find orig transect locn
Glenelg,Glenelg,Warrock,2,-1,Phragmites australis,30,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,-1,Cycnogeton procerum,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,0,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,0,Phragmites australis,33,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,0,Cycnogeton procerum,5,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,1,Phragmites australis,22,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,1,Cycnogeton procerum,8,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,1,Alternanthera denticulata,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,1,Melicytus dentatus s.l.,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,2,Bare,9,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,2,Litter,22,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,2,Water,9,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,2,Phragmites australis,17,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,2,Melicytus dentatus s.l.,5,1_5m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,2,Rumex bidens,5,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,2,Alternanthera denticulata,5,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,2,Poa labillardierei var. labillardierei,4,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,2,Cycnogeton procerum,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,2,Carex appressa,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,2,2,Melicytus dentatus s.l.,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,-1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,-1,Cycnogeton procerum,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,-1,Phragmites australis,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,0,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,0,Cycnogeton procerum,4,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,0,Phragmites australis,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,1,Phragmites australis,24,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,1,Cycnogeton procerum,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,1,Rumex bidens,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,2,Bare,10,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,2,Litter,17,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,2,Water,13,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,2,Phragmites australis,13,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,2,Poa labillardierei var. labillardierei,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,2,Carex appressa,5,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,2,Rumex bidens,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,3,Bare,7,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,3,Litter,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,3,Water,31,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,3,Carex appressa,8,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,3,Phragmites australis,16,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,3,Rumex bidens,5,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,3,3,Alternanthera denticulata,4,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,-1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,-1,Phragmites australis,25,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,0,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,0,Phragmites australis,32,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,1,Phragmites australis,35,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,2,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,2,Phragmites australis,35,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,2,Eucalyptus camaldulensis subsp. camaldulensis,5,1_5m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,3,Bare,26,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,3,Litter,14,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,3,Eucalyptus camaldulensis subsp. camaldulensis,8,1_5m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,3,Melicytus dentatus s.l.,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,3,Rumex brownii,9,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,3,Phalaris aquatica,6,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,3,Phragmites australis,26,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,4,Bare,23,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,4,Litter,17,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,4,Phalaris aquatica,26,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,4,Phragmites australis,11,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,4,Persicaria prostrata,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,4,Rumex brownii,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,4,4,Lolium spp.,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,-1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,-1,Phragmites australis,35,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,0,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,0,Phragmites australis,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,1,Phragmites australis,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,1,Alternanthera denticulata,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,2,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,2,Phragmites australis,30,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,2,Poa labillardierei var. labillardierei,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,3,Bare,26,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,3,Litter,11,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,3,Water,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,3,Phragmites australis,27,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,3,Oxalis perennans,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,3,Phalaris aquatica,13,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,3,Alternanthera denticulata,9,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,3,Rumex bidens?,11,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,3,Poa labillardierei var. labillardierei,12,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,3,unid grass - stoloniferous,1,0_1m,18/10/2022,6,Stoloniferous
Glenelg,Glenelg,Warrock,5,4,Bare,16,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,4,Litter,24,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,4,Phalaris aquatica,33,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,4,Phragmites australis,9,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,4,Rubus anglocandicans,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,4,Rumex spp.,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,4,Poa labillardierei var. labillardierei,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,4,Hypochaeris radicata,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,5,Bare,8,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,5,Litter,32,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,5,Phalaris aquatica,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,5,Sonchus oleraceus,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,5,5,Cirsium vulgare,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,-1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,-1,Cycnogeton procerum,8,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,0,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,0,Poa labillardierei var. labillardierei,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,0,Cycnogeton procerum,17,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,1,Poa labillardierei var. labillardierei,13,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,1,Phalaris aquatica,4,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,1,Alternanthera denticulata,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,1,Juncus spp.,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,1,Rumex spp.,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,1,Cycnogeton procerum,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,2,Bare,27,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,2,Litter,13,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,2,Melicytus dentatus s.l.,14,1_5m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,2,Rumex spp.,4,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,2,Phalaris aquatica,7,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,2,Poa labillardierei var. labillardierei,5,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,2,Juncus spp.,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,6,2,Alternanthera denticulata,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,-1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,-1,Cycnogeton procerum,10,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,0,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,0,Cycnogeton procerum,15,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,0,Poa labillardierei var. labillardierei,5,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,1,Cycnogeton procerum,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,1,Poa labillardierei var. labillardierei,32,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,2,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,2,Poa labillardierei var. labillardierei,38,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,2,Cycnogeton procerum,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,2,Rumex bidens?,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,3,Bare,27,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,3,Litter,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,3,Water,10,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,3,Rumex spp.,7,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,3,Dactylis glomerata,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,3,Alternanthera denticulata,2,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,3,Melicytus dentatus s.l.,3,1_5m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,3,Oxalis perennans,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,3,Phalaris aquatica,8,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,3,Poa labillardierei var. labillardierei,8,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,4,Bare,34,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,4,Litter,6,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,4,Rumex spp.,17,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,4,Phalaris aquatica,16,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,4,Oxalis perennans,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,5,,,0_1m,18/10/2022,6,no ground cover
Glenelg,Glenelg,Warrock,7,5,,,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,5,Phalaris aquatica,35,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,5,Rumex bidens?,7,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,5,unid grass - stoloniferous,1,0_1m,18/10/2022,6,Stoloniferous
Glenelg,Glenelg,Warrock,7,5,Lactuca serriola,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,7,5,Sonchus oleraceus,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,8,-1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,8,-1,Cycnogeton procerum,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,8,-1,Phragmites australis,1,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,8,0,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,8,0,Poa labillardierei var. labillardierei,22,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,8,0,Eragrostis infecunda,8,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,8,1,Water,40,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,8,1,Poa labillardierei var. labillardierei,13,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,8,1,Cycnogeton procerum,6,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,8,1,Eragrostis infecunda,3,0_1m,18/10/2022,6,
Glenelg,Glenelg,Warrock,8,2,Water,40,0_1m,18/10/2022,6,
