SYSTEM,WATERWAY,SITE,TRANSECT,METRES,SPECIES,HITS,HEIGHT,DATE,SURVEY,NOTES,SITE_NOTES
Moorabool,Moorabool,Bostock,10,0,Bare,7,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,0,Litter,33,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,0,Carex appressa,26,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,0,Poa labillardierei var. labillardierei,12,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,0,Senecio runcinifolius,3,0_1m,26/04/2023,6,"""Senecio (common)"", presumably runcinifolius based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,10,0,Microlaena stipoides var. stipoides,5,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,0,Anthoxanthum odoratum,8,0_1m,26/04/2023,6,"(Didn't specify, presumably Anthoxanthum odoratum based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,10,0,Pteridium esculentum,4,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,1,Litter,39,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,1,Juncus australis,4,0_1m,26/04/2023,6,(Not in the master list),NA
Moorabool,Moorabool,Bostock,10,1,Senecio glomeratus,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,1,Microlaena stipoides var. stipoides,26,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,1,Anthoxanthum odoratum,7,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,1,Poa labillardierei var. labillardierei,10,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,1,Hypochaeris radicata,4,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,1,Tree root,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,1,Pteridium esculentum,15,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,1,Rytidosperma sp,8,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,1,Carex appressa,2,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,2,Bare,2,0_1m,26/04/2023,6,Ground covers add to 46,NA
Moorabool,Moorabool,Bostock,10,2,Litter,38,0_1m,26/04/2023,6,Ground covers add to 46,NA
Moorabool,Moorabool,Bostock,10,2,Rock,4,0_1m,26/04/2023,6,Ground covers add to 46,NA
Moorabool,Moorabool,Bostock,10,2,Pteridium esculentum,7,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,2,Anthoxanthum odoratum,16,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,2,Microlaena stipoides var. stipoides,18,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,2,Rytidosperma spp.,5,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,2,Moss,2,0_1m,26/04/2023,6,Ground covers add to 46,NA
Moorabool,Moorabool,Bostock,10,2,Hypochaeris radicata,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,10,2,Poa labillardierei var. labillardierei,7,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,-1,Water,40,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,-1,Carex bichenoviana,26,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,-1,Eleocharis acuta,10,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,-1,Ranunculus inundatus,2,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,-1,Cycnogeton procerum,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,0,Eleocharis acuta,11,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,0,Water,12,0_1m,26/04/2023,6,Ground covers add to 37,NA
Moorabool,Moorabool,Bostock,1,0,Bare,3,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,0,Litter,22,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,0,Holcus spp.,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,0,Anagallis arvensis,3,0_1m,26/04/2023,6,(Not in the master list),NA
Moorabool,Moorabool,Bostock,1,0,Crassula,7,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,0,Microlaena stipoides var. stipoides,1,0_1m,26/04/2023,6,"(Didn't specify, presumably crassula helmsii based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,1,0,Carex bichenoviana,1,0_1m,26/04/2023,6,"just wrote ""microlaena"", presumably this species as it's the only one in the master list",NA
Moorabool,Moorabool,Bostock,1,0,Glyceria sp,12,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,0,Juncus articulatus subsp. articulatus,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,0,Acaena,1,0_1m,26/04/2023,6,"(Didn't specify, presumably acaena novae-zelandiae based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,1,0,Amphibromus nervosus,6,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,1,Bare,2,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,1,Litter,38,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,1,Acaena,4,0_1m,26/04/2023,6,"(Didn't specify, presumably acaena novae-zelandiae based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,1,1,Holcus spp.,20,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,1,Galium spp.,3,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,1,Cynodon dactylon var. dactylon,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,1,Glyceria spp.,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,1,Pteridium esculentum,2,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,2,Pteridium esculentum,4,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,2,Rubus anglocandicans,2,0_1m,26/04/2023,6,"Wrote ""blackberry"", I believe this is the correct species?",NA
Moorabool,Moorabool,Bostock,1,2,Litter,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,2,Holcus spp.,4,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,1,2,Hypochaeris,3,0_1m,26/04/2023,6,"(Didn't specify, presumably hypochaeris radicata based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,1,2,Cirsium,2,0_1m,26/04/2023,6,"(Didn't specify, presumably Cirsium vulgare based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,1,2,Poa labillardierei var. labillardierei,7,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,-1,Cycnogeton,2,0_1m,26/04/2023,6,"(Didn't specify, presumably Cycnogeton procerum based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,5,-1,Crassula spp.,6,0_1m,26/04/2023,6,"(Didn't specify, presumably Crassula helmsii based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,5,-1,Rock,2,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,-1,Water,15,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,-1,Carex appressa,17,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,-1,Litter,23,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,-1,Isolepis spp.,4,0_1m,26/04/2023,6,"(Didn't specify, presumably Isolepis inundata based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,5,0,Litter,19,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,0,Bare,21,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,0,Carex appressa,34,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,0,Holcus spp.,2,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,0,Cycnogeton,2,0_1m,26/04/2023,6,"(Didn't specify, presumably Cycnogeton procerum based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,5,1,Pteridium esculentum,2,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,1,Bare,10,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,1,Carex appressa,8,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,1,Litter,26,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,1,Cirsium,3,0_1m,26/04/2023,6,"(Didn't specify, presumably Cirsium vulgare based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,5,1,Microlaena stipoides var. stipoides,8,0_1m,26/04/2023,6,"just wrote ""microlaena"", presumably this species as it's the only one in the master list",NA
Moorabool,Moorabool,Bostock,5,1,Tree,4,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,2,Poa labillardierei var. labillardierei,12,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,2,Einadia nutans subsp. nutans,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,2,Litter,34,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,2,Lomandra spp.,3,0_1m,26/04/2023,6,"(Didn't specify, presumably lomandra longifolia based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,5,2,Anthoxanthum odoratum,1,0_1m,26/04/2023,6,"(Didn't specify, presumably Anthoxanthum odoratum based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,5,2,Tree root,5,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,2,Bare,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,5,2,Microlaena stipoides var. stipoides,7,0_1m,26/04/2023,6,"just wrote ""microlaena"", presumably this species as it's the only one in the master list",NA
Moorabool,Moorabool,Bostock,5,2,Carex appressa,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,-1,Cyperus lucidus,20,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,-1,Nasturtium officinale,23,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,-1,Water,29,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,-1,Typha domingensis,10,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,-1,Lachnagrostis filiformis s.l.,5,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,-1,Ground,5,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,-1,Litter,6,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,-1,Cycnogeton,2,0_1m,26/04/2023,6,"(Didn't specify, presumably Cycnogeton procerum based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,-1,Nasturtium officinale,23,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,0,Typha spp.,11,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,0,Cycnogeton,1,0_1m,26/04/2023,6,"(Didn't specify, presumably Cycnogeton procerum based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,0,Poa,7,0_1m,26/04/2023,6,"(Didn't specify, presumably Poa labillardierei var. labillardierei based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,0,Bare,9,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,0,Litter,31,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,0,Acaena,4,0_1m,26/04/2023,6,"(Didn't specify, presumably acaena novae-zelandiae based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,0,Cyperus,13,0_1m,26/04/2023,6,"(Didn't specify, presumably Cyperus lucidus based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,0,Holcus spp.,3,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,0,Cirsium,1,0_1m,26/04/2023,6,"(Didn't specify, presumably Cirsium vulgare based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,0,Anagallis arvensis,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,0,Anthoxanthum odoratum,4,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,1,Poa,31,0_1m,26/04/2023,6,"(Didn't specify, presumably Poa labillardierei var. labillardierei based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,1,Pteridium esculentum,16,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,1,Lomandra spp.,14,0_1m,26/04/2023,6,"(Didn't specify, presumably lomandra longifolia based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,1,Acaena,2,0_1m,26/04/2023,6,"(Didn't specify, presumably acaena novae-zelandiae based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,1,Anthoxanthum odoratum,5,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,1,Bare,14,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,1,Litter,26,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,1,Hypochaeris,2,0_1m,26/04/2023,6,"(Didn't specify, presumably Hypochaeris radicata based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,1,Cyperus spp,4,0_1m,26/04/2023,6,"(Didn't specify, presumably Cyperus lucidus based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,1,Holcus spp.,2,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,1,"""Grass""",2,0_1m,26/04/2023,6,Don't think we will figure this one out,NA
Moorabool,Moorabool,Bostock,8,2,Lomandra,26,0_1m,26/04/2023,6,"(Didn't specify, presumably lomandra longifolia based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,2,Pteridium esculentum,4,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,2,Poa,4,0_1m,26/04/2023,6,"(Didn't specify, presumably Poa labillardierei var. labillardierei based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,2,Senecio,3,0_1m,26/04/2023,6,"(Didn't specify, presumably Senecio runcinifolius based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,2,Hypochaeris radicata,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,2,Acaena,2,0_1m,26/04/2023,6,"(Didn't specify, presumably acaena novae-zelandiae based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,2,Litter,20,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,2,Bare,20,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,2,"""Thin lomandra""",10,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,2,Holcus spp.,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,2,Galium spp.,1,0_1m,26/04/2023,6,NA,NA
Moorabool,Moorabool,Bostock,8,2,Oxalis,1,0_1m,26/04/2023,6,"(Didn't specify, presumably Oxalis perennans based on other records this survey at this site)",NA
Moorabool,Moorabool,Bostock,8,2,Microlaena stipoides var. stipoides,5,0_1m,26/04/2023,6,"just wrote ""microlaena"", presumably this species as it's the only one in the master list",NA
Moorabool,Moorabool,Sharps Rd,1,-1,Water,31,0_1m,27/04/2023,6,NA,T1 - no stakes found. Rapid method survey also completed.
Moorabool,Moorabool,Sharps Rd,1,-1,Rock,9,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,-1,Cycnogeton procerum,3,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,0,Bare,12,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,0,Rock,3,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,0,Litter,25,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,0,Juncus acutus subsp. acutus,1,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,0,Eleocharis acuta,2,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,0,Poa labillardierei var. labillardierei,8,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,0,Microlaena stipoides var. stipoides,1,0_1m,27/04/2023,6,"just wrote ""microlaena"", presumably this species as it's the only one in the master list",NA
Moorabool,Moorabool,Sharps Rd,1,0,Lomandra longifolia,5,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,0,Callistemon spp.,1,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,1,Rock,12,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,1,Litter,23,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,1,Bare,5,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,1,Poa labillardierei var. labillardierei,4,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,1,Lomandra longifolia,14,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Litter,24,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Rock,1,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Bare,15,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Lomandra longifolia,17,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Microlaena stipoides var. stipoides,5,0_1m,27/04/2023,6,"just wrote ""microlaena"", presumably this species as it's the only one in the master list",NA
Moorabool,Moorabool,Sharps Rd,1,2,Tree root,1,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Callistemon spp.,4,1_5m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,-1,Water,40,0_1m,27/04/2023,6,NA,T2 - two stakes found. Rapid method survey also completed.
Moorabool,Moorabool,Sharps Rd,2,-1,Cycnogeton procerum,5,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,-1,Phragmites australis,3,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Bare,28,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Litter,12,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Microlaena stipoides var. stipoides,5,0_1m,27/04/2023,6,"just wrote ""microlaena"", presumably this species as it's the only one in the master list",NA
Moorabool,Moorabool,Sharps Rd,2,0,Phragmites australis,15,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Hypochaeris radicata,4,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Lobelia pratioides,4,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Cycnogeton procerum,4,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Lomandra longifolia,10,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Juncus amabilis,4,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Lysimachia,1,0_1m,27/04/2023,6,"(Didn't specify, presumably Lysimachia arvensis based on other records this survey at BOSTOCK?)",NA
Moorabool,Moorabool,Sharps Rd,2,0,Poa labillardierei var. labillardierei,2,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Fumaria bastardii,1,0_1m,27/04/2023,6,(Not in the master list),NA
Moorabool,Moorabool,Sharps Rd,2,1,Bare,10,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,LItter,30,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Phragmites australis,17,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Microlaena stipoides var. stipoides,3,0_1m,27/04/2023,6,"just wrote ""microlaena"", presumably this species as it's the only one in the master list",NA
Moorabool,Moorabool,Sharps Rd,2,1,Cirsium,5,0_1m,27/04/2023,6,"(Didn't specify, presumably cirsium vulgare arvensis based on other records this survey at BOSTOCK?)",NA
Moorabool,Moorabool,Sharps Rd,2,1,Hypochaeris radicata,1,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Lomandra longifolia,27,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Sonchus asper s.l.,1,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Acacia dealbata,4,1_5m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Bare,15,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Litter,25,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Microlaena stipoides var. stipoides,15,0_1m,27/04/2023,6,"just wrote ""microlaena"", presumably this species as it's the only one in the master list",NA
Moorabool,Moorabool,Sharps Rd,2,2,Poa labillardierei var. labillardierei,2,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Oxalis perennans,1,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Lomandra longifolia,16,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Lysimachia,2,0_1m,27/04/2023,6,"(Didn't specify, presumably Lysimachia arvensis based on other records this survey at BOSTOCK?)",NA
Moorabool,Moorabool,Sharps Rd,2,2,Phragmites australis,4,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Cirsium,1,0_1m,27/04/2023,6,"(Didn't specify, presumably cirsium vulgare arvensis based on other records this survey at BOSTOCK?)",NA
Moorabool,Moorabool,Sharps Rd,2,2,Acacia dealbata,1,1_5m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Bare,14,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Litter,26,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Poa labillardierei var. labillardierei,18,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Microlaena stipoides var. stipoides,19,0_1m,27/04/2023,6,"just wrote ""microlaena"", presumably this species as it's the only one in the master list",NA
Moorabool,Moorabool,Sharps Rd,2,3,Lomandra longifolia,13,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Lysimachia,1,0_1m,27/04/2023,6,"(Didn't specify, presumably Lysimachia arvensis based on other records this survey at BOSTOCK?)",NA
Moorabool,Moorabool,Sharps Rd,3,-1,Cycnogeton procerum,25,0_1m,27/04/2023,6,NA,"T3 - bottom stake present but faded, near juncus. No top stake. Rapid method survey also completed."
Moorabool,Moorabool,Sharps Rd,3,-1,Water,40,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,-1,Juncus acutus subsp. acutus,3,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Bare,15,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Litter,25,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Cycnogeton procerum,11,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Juncus acutus subsp. acutus,15,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Lysimachia,2,0_1m,27/04/2023,6,"(Didn't specify, presumably Lysimachia arvensis based on other records this survey at BOSTOCK?)",NA
Moorabool,Moorabool,Sharps Rd,3,0,Sonchus oleraceus,1,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Phragmites australis,3,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Lachnagrostis filiformis s.l.,4,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Poa labillardierei var. labillardierei,4,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Bare,20,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Litter,20,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Vinca major,3,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Phragmites australis,13,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Cirsium,6,0_1m,27/04/2023,6,"(Didn't specify, presumably cirsium vulgare arvensis based on other records this survey at BOSTOCK?)",NA
Moorabool,Moorabool,Sharps Rd,3,1,Poa labillardierei var. labillardierei,3,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Euchiton involucratus s.l.,1,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Sonchus oleraceus,3,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Acacia dealbata,1,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Lysimachia,1,0_1m,27/04/2023,6,"(Didn't specify, presumably Lysimachia arvensis based on other records this survey at BOSTOCK?)",NA
Moorabool,Moorabool,Sharps Rd,3,1,Microlaena stipoides var. stipoides,3,0_1m,27/04/2023,6,"just wrote ""microlaena"", presumably this species as it's the only one in the master list",NA
Moorabool,Moorabool,Sharps Rd,3,2,Bare,23,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Litter,16,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Poa labillardierei var. labillardierei,31,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Vinca major,18,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Ehrharta erecta var. erecta,15,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Moss,1,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Anthoxanthum,1,0_1m,27/04/2023,6,"(Didn't specify, presumably Anthoxanthum odoratum based on other records this survey at BOSTOCK?)",NA
Moorabool,Moorabool,Sharps Rd,3,2,Microlaena stipoides var. stipoides,5,0_1m,27/04/2023,6,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Dactylis glomerata,3,0_1m,27/04/2023,6,NA,NA
