WATERWAY,SITE,TRANSECT,SUB_TRANS,METRES,SPECIES,ORIGIN,HITS,HEIGHT,DATE,SURVEY,EXCLOSURE,NOTES
Moorabool,Sutherlands Creek,5,C,2,Phalaris aquatica,exotic,18,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,5,C,2,Ficinia nodosa,native,6,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,5,C,2,Nassella neesiana,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,5,C,2,Paspalum dilatatum,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,W,-1,Bare,ground,33,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,W,-1,Rock,ground,7,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,W,-1,Bromus catharticus,exotic,4,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,W,-1,Phalaris aquatica,exotic,4,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,W,-1,Cenchrus clandestinus,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,W,-1,Cynodon dactylon var. dactylon,exotic,5,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,A,0,Phalaris aquatica,exotic,7,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,A,0,Bromus catharticus,exotic,10,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,A,0,Lolium perenne,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,A,0,Brassica nigra,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,A,0,Lachnagrostis filiformis s.l.,native,7,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,A,0,Cenchrus clandestinus,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,A,0,Cynodon dactylon var. dactylon,exotic,15,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,A,0,Litter,ground,32,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,A,0,Bare,ground,8,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,B,1,Phalaris aquatica,exotic,38,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,B,1,Brassica nigra,exotic,8,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,B,1,Lachnagrostis filiformis s.l.,native,8,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,B,1,Bromus catharticus,exotic,8,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,B,1,Ehrharta longiflora,exotic,7,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,B,1,Cynodon dactylon var. dactylon,exotic,15,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,B,1,Litter,ground,40,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,C,2,Phalaris aquatica,exotic,39,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,C,2,Oxalis pes-caprae,exotic,4,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,C,2,Brassica nigra,exotic,5,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,C,2,Log,ground,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,C,2,Bare,ground,4,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,6,C,2,Litter,ground,36,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,W,-1,Water,ground,26,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,W,-1,Litter,ground,6,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,W,-1,Lolium perenne,exotic,3,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,W,-1,Bromus catharticus,exotic,9,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,W,-1,Sonchus oleraceus,exotic,3,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,W,-1,Lactuca serriola,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,W,-1,Tree,ground,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,W,-1,Rock,ground,8,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,W,-1,Bare,ground,25,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,A,0,Cynodon dactylon var. dactylon,exotic,27,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,A,0,Ehrharta longiflora,exotic,3,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,A,0,Lolium perenne,exotic,11,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,A,0,Bare,ground,14,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,A,0,Tree,ground,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,A,0,Bromus catharticus,exotic,11,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,A,0,Galenia pubescens,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,A,0,Litter,ground,25,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,B,1,Tree,ground,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,B,1,Galenia pubescens,exotic,13,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,B,1,Paspalum dilatatum,exotic,7,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,B,1,Bare,ground,16,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,B,1,Ehrharta erecta var. erecta,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,B,1,Ehrharta longiflora,exotic,5,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,B,1,Lolium perenne,exotic,17,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,B,1,Bromus catharticus,exotic,6,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,B,1,Nassella neesiana,exotic,3,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,B,1,Sonchus oleraceus,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,B,1,Brassica nigra,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,B,1,Phalaris aquatica,exotic,6,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,B,1,Litter,ground,23,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,C,2,Bare,ground,21,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,C,2,Oxalis perennans,native,24,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,C,2,Brassica nigra,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,C,2,Ehrharta longiflora,exotic,7,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,C,2,Bromus catharticus,exotic,4,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,C,2,Galenia pubescens,exotic,12,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,C,2,Nassella neesiana,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,C,2,Ehrharta erecta var. erecta,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,C,2,Lolium perenne,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,7,C,2,Litter,ground,19,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,W,-1,Juncus acutus subsp. acutus,exotic,6,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,W,-1,Lolium perenne,exotic,3,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,W,-1,Phalaris aquatica,exotic,11,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,W,-1,Dactylis glomerata,exotic,5,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,W,-1,Rock,ground,10,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,W,-1,Bromus diandrus,exotic,21,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,W,-1,Paspalum dilatatum,exotic,3,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,W,-1,Oxalis pes-caprae,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,W,-1,Brassica nigra,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,W,-1,Litter,ground,30,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,A,0,Phalaris aquatica,exotic,39,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,A,0,Oxalis pes-caprae,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,A,0,Rock,ground,6,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,A,0,Bromus diandrus,exotic,17,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,A,0,Lolium perenne,exotic,9,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,A,0,Sonchus oleraceus,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,A,0,Paspalum dilatatum,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,A,0,Litter,ground,34,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,B,1,Oxalis pes-caprae,exotic,35,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,B,1,Phalaris aquatica,exotic,22,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,B,1,Litter,ground,9,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,B,1,Bromus diandrus,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,B,1,Rumex brownii,native,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,B,1,Dactylis glomerata,exotic,4,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,B,1,Medicago polymorpha,exotic,4,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,B,1,Bare,ground,31,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,C,2,Oxalis pes-caprae,exotic,40,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,C,2,Bare,ground,38,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,C,2,Litter,ground,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,C,2,Bromus diandrus,exotic,5,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,C,2,Nassella neesiana,exotic,3,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,C,2,Phalaris aquatica,exotic,13,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,C,2,Lolium perenne,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,8,C,2,Dactylis glomerata,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,W,-1,Bromus diandrus,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,W,-1,Sonchus oleraceus,exotic,17,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,W,-1,Litter,ground,21,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,W,-1,Lolium perenne,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,W,-1,Cirsium vulgare,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,W,-1,Ehrharta longiflora,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,W,-1,Rock,ground,4,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,W,-1,Lachnagrostis filiformis s.l.,native,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,W,-1,Bare,ground,15,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,A,0,Sonchus oleraceus,exotic,4,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,A,0,Litter,ground,19,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,A,0,Brassica nigra,exotic,4,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,A,0,Rock,ground,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,A,0,Lolium perenne,exotic,5,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,A,0,Lactuca serriola,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,A,0,Dactylis glomerata,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,A,0,Ehrharta longiflora,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,A,0,Bare,ground,20,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,B,1,Brassica nigra,exotic,5,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,B,1,Nassella neesiana,exotic,4,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,B,1,Litter,ground,17,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,B,1,Lactuca serriola,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,B,1,Bromus diandrus,exotic,10,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,B,1,Tree,ground,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,B,1,Ehrharta longiflora,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,B,1,Lolium perenne,exotic,6,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,B,1,Sonchus oleraceus,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,B,1,Bare,ground,21,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,C,2,Phalaris aquatica,exotic,9,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,C,2,Brassica nigra,exotic,21,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,C,2,Litter,ground,17,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,C,2,Bromus diandrus,exotic,18,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,C,2,Lolium perenne,exotic,8,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,C,2,Ehrharta longiflora,exotic,3,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,C,2,Nassella neesiana,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,C,2,Phragmites australis,native,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,C,2,Dactylis glomerata,exotic,3,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,C,2,Bare,ground,23,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,D,3,Oxalis pes-caprae,exotic,11,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,D,3,Ehrharta erecta var. erecta,exotic,33,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,D,3,Nassella neesiana,exotic,7,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,D,3,Brassica nigra,exotic,5,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,D,3,Galenia pubescens,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,D,3,Phalaris aquatica,exotic,5,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,9,D,3,Litter,ground,40,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,W,-1,Rock,ground,13,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,W,-1,Litter,ground,27,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,W,-1,Paspalum dilatatum,exotic,7,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,W,-1,Helminthotheca echioides,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,W,-1,Dactylis glomerata,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,A,0,Rock,ground,5,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,A,0,Paspalum dilatatum,exotic,3,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,A,0,Ehrharta longiflora,exotic,5,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,A,0,Bare,ground,5,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,A,0,Sonchus oleraceus,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,A,0,Lolium perenne,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,B,1,Galenia pubescens,exotic,8,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,B,1,Ehrharta longiflora,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,B,1,Bare,ground,39,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,B,1,Litter,ground,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,B,1,Phalaris aquatica,exotic,5,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,C,2,Galenia pubescens,exotic,25,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,C,2,Ehrharta longiflora,exotic,4,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,C,2,Bromus diandrus,exotic,8,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,C,2,Litter,ground,17,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,C,2,Phalaris aquatica,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,C,2,Nassella neesiana,exotic,10,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,C,2,Helminthotheca echioides,exotic,1,0_1m,30/08/2017,1,0,
Moorabool,Sutherlands Creek,10,C,2,Ehrharta erecta var. erecta,exotic,2,0_1m,30/08/2017,1,0,
Moorabool,Sharps Rd,1,W,-1,Water,ground,36,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,W,-1,Rock,ground,4,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,W,-1,Myriophyllum spp.,native,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,W,-1,Callistemon sieberi,native,3,1_5m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,W,-1,Juncus acutus subsp. acutus,exotic,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,W,-1,Characeae spp.,#N/A,3,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,A,0,Poa labillardierei var. labillardierei,native,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,A,0,Litter,ground,35,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,A,0,Lachnagrostis filiformis s.l.,native,5,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,A,0,Callistemon sieberi,native,3,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,A,0,Juncus acutus subsp. acutus,exotic,19,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,A,0,Bare,ground,5,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,A,0,Carex appressa,native,5,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,A,0,Lomandra longifolia,native,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,B,1,Poa labillardierei var. labillardierei,native,4,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,B,1,Lomandra longifolia,native,20,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,B,1,Bromus diandrus,exotic,6,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,B,1,Vulpia spp.,exotic,6,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,B,1,Ehrharta erecta var. erecta,exotic,8,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,B,1,Lachnagrostis filiformis s.l.,native,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,B,1,Oxalis pes-caprae,exotic,2,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,B,1,Rytidosperma spp.,native,5,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,B,1,Microlaena stipoides var. stipoides,native,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,C,2,Callistemon sieberi,native,15,1_5m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,C,2,Rytidosperma spp.,native,5,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,C,2,Bromus diandrus,exotic,4,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,C,2,Oxalis pes-caprae,exotic,7,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,C,2,Bare,ground,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,C,2,Litter,ground,39,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,C,2,Ehrharta erecta var. erecta,exotic,11,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,C,2,Lomandra longifolia,native,3,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,C,2,Microlaena stipoides var. stipoides,native,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,1,C,2,Anthoxanthum odoratum,exotic,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,W,-1,Water,ground,40,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,W,-1,Elodea canadensis,exotic,5,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,W,-1,Ficinia nodosa,native,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,W,-1,Juncus acutus subsp. acutus,exotic,3,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,W,-1,Phragmites australis,native,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,W,-1,Callistemon sieberi,native,2,1_5m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,W,-1,Acacia mearnsii,native,5,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Phragmites australis,native,3,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Acacia mearnsii,native,25,1_5m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Poa labillardierei var. labillardierei,native,3,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Lachnagrostis filiformis s.l.,native,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Bare,ground,5,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Ehrharta erecta var. erecta,exotic,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Callistemon sieberi,native,2,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Lobelia anceps,native,4,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Cirsium vulgare,exotic,2,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Microlaena stipoides var. stipoides,native,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Glyceria australis,native,2,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Bromus diandrus,exotic,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Lysimachia arvensis,exotic,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Bromus catharticus,exotic,2,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Ehrharta erecta var. erecta,exotic,2,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Cycnogeton procerum,native,2,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Juncus pauciflorus,native,3,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Lomandra longifolia,native,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Gladiolus undulatus,exotic,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,A,0,Litter,ground,35,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,B,1,Acacia mearnsii,native,25,1_5m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,B,1,Ehrharta erecta var. erecta,exotic,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,B,1,Poa labillardierei var. labillardierei,native,4,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,B,1,Oxalis pes-caprae,exotic,7,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,B,1,Callistemon sieberi,native,2,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,B,1,Microlaena stipoides var. stipoides,native,2,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,B,1,Phragmites australis,native,3,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,B,1,Microlaena stipoides var. stipoides,native,2,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,B,1,Lomandra longifolia,native,22,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,B,1,Acacia mearnsii,native,2,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,B,1,Litter,ground,40,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,C,2,Microlaena stipoides var. stipoides,native,19,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,C,2,Dactylis glomerata,exotic,9,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,C,2,Poa labillardierei var. labillardierei,native,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,C,2,Oxalis pes-caprae,exotic,20,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,C,2,Lomandra longifolia,native,11,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,C,2,Ehrharta erecta var. erecta,exotic,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,C,2,Litter,ground,40,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,C,2,Acacia mearnsii,native,5,1_5m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,D,3,Microlaena stipoides var. stipoides,native,14,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,D,3,Oxalis pes-caprae,exotic,20,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,D,3,Gladiolus undulatus,exotic,1,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,D,3,Bromus diandrus,exotic,4,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,D,3,Bromus catharticus,exotic,12,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,D,3,Poa labillardierei var. labillardierei,native,8,0_1m,31/08/2017,1,0,
Moorabool,Sharps Rd,2,D,3,Dactylis glomerata,exotic,1,0_1m,31/08/2017,1,0,
