...1,Raw level (m),Qual,AHD level (m)
2018-01-06T19:45:00Z,0.447,2,0.447
2018-01-06T20:00:00Z,0.447,2,0.447
2018-01-06T20:15:00Z,0.447,2,0.447
2018-01-06T20:30:00Z,0.447,2,0.447
2018-01-06T20:45:00Z,0.447,2,0.447
2018-01-06T21:00:00Z,0.447,2,0.447
2018-01-06T21:15:00Z,0.447,2,0.447
2018-01-06T21:30:00Z,0.447,2,0.447
2018-01-06T21:45:00Z,0.447,2,0.447
2018-01-06T22:00:00Z,0.447,2,0.447
2018-01-06T22:15:00Z,0.446,2,0.446
2018-01-06T22:30:00Z,0.445,2,0.445
2018-01-06T22:45:00Z,0.444,2,0.444
2018-01-06T23:00:00Z,0.444,2,0.444
2018-01-06T23:15:00Z,0.443,2,0.443
2018-01-06T23:30:00Z,0.443,2,0.443
2018-01-06T23:45:00Z,0.442,2,0.442
2018-01-07T00:00:00Z,0.442,2,0.442
2018-01-07T00:15:00Z,0.442,2,0.442
2018-01-07T00:30:00Z,0.441,2,0.441
2018-01-07T00:45:00Z,0.441,2,0.441
2018-01-07T01:00:00Z,0.441,2,0.441
2018-01-07T01:15:00Z,0.441,2,0.441
2018-01-07T01:30:00Z,0.441,2,0.441
2018-01-07T01:45:00Z,0.441,2,0.441
2018-01-07T02:00:00Z,0.44,2,0.44
2018-01-07T02:15:00Z,0.44,2,0.44
2018-01-07T02:30:00Z,0.44,2,0.44
2018-01-07T02:45:00Z,0.44,2,0.44
2018-01-07T03:00:00Z,0.44,2,0.44
2018-01-07T03:15:00Z,0.44,2,0.44
2018-01-07T03:30:00Z,0.44,2,0.44
2018-01-07T03:45:00Z,0.44,2,0.44
2018-01-07T04:00:00Z,0.441,2,0.441
2018-01-07T04:15:00Z,0.441,2,0.441
2018-01-07T04:30:00Z,0.442,2,0.442
2018-01-07T04:45:00Z,0.442,2,0.442
2018-01-07T05:00:00Z,0.443,2,0.443
2018-01-07T05:15:00Z,0.444,2,0.444
2018-01-07T05:30:00Z,0.444,2,0.444
2018-01-07T05:45:00Z,0.444,2,0.444
2018-01-07T06:00:00Z,0.445,2,0.445
2018-01-07T06:15:00Z,0.445,2,0.445
2018-01-07T06:30:00Z,0.446,2,0.446
2018-01-07T06:45:00Z,0.446,2,0.446
2018-01-07T07:00:00Z,0.446,2,0.446
2018-01-07T07:15:00Z,0.447,2,0.447
2018-01-07T07:30:00Z,0.447,2,0.447
2018-01-07T07:45:00Z,0.447,2,0.447
2018-01-07T08:00:00Z,0.447,2,0.447
2018-01-07T08:15:00Z,0.447,2,0.447
2018-01-07T08:30:00Z,0.447,2,0.447
2018-01-07T08:45:00Z,0.447,2,0.447
2018-01-07T09:00:00Z,0.448,2,0.448
2018-01-07T09:15:00Z,0.448,2,0.448
2018-01-07T09:30:00Z,0.449,2,0.449
2018-01-07T09:45:00Z,0.45,2,0.45
2018-01-07T10:00:00Z,0.45,2,0.45
2018-01-07T10:15:00Z,0.45,2,0.45
2018-01-07T10:30:00Z,0.45,2,0.45
2018-01-07T10:45:00Z,0.45,2,0.45
2018-01-07T11:00:00Z,0.45,2,0.45
2018-01-07T11:15:00Z,0.45,2,0.45
2018-01-07T11:30:00Z,0.45,2,0.45
2018-01-07T11:45:00Z,0.45,2,0.45
2018-01-07T12:00:00Z,0.45,2,0.45
2018-01-07T12:15:00Z,0.45,2,0.45
2018-01-07T12:30:00Z,0.45,2,0.45
2018-01-07T12:45:00Z,0.449,2,0.449
2018-01-07T13:00:00Z,0.448,2,0.448
2018-01-07T13:15:00Z,0.447,2,0.447
2018-01-07T13:30:00Z,0.446,2,0.446
2018-01-07T13:45:00Z,0.445,2,0.445
2018-01-07T14:00:00Z,0.445,2,0.445
2018-01-07T14:15:00Z,0.444,2,0.444
2018-01-07T14:30:00Z,0.443,2,0.443
2018-01-07T14:45:00Z,0.442,2,0.442
2018-01-07T15:00:00Z,0.441,2,0.441
2018-01-07T15:15:00Z,0.44,2,0.44
2018-01-07T15:30:00Z,0.44,2,0.44
2018-01-07T15:45:00Z,0.439,2,0.439
2018-01-07T16:00:00Z,0.438,2,0.438
2018-01-07T16:15:00Z,0.437,2,0.437
2018-01-07T16:30:00Z,0.436,2,0.436
2018-01-07T16:45:00Z,0.436,2,0.436
2018-01-07T17:00:00Z,0.435,2,0.435
2018-01-07T17:15:00Z,0.435,2,0.435
2018-01-07T17:30:00Z,0.434,2,0.434
2018-01-07T17:45:00Z,0.434,2,0.434
2018-01-07T18:00:00Z,0.434,2,0.434
2018-01-07T18:15:00Z,0.434,2,0.434
2018-01-07T18:30:00Z,0.434,2,0.434
2018-01-07T18:45:00Z,0.434,2,0.434
2018-01-07T19:00:00Z,0.434,2,0.434
2018-01-07T19:15:00Z,0.434,2,0.434
2018-01-07T19:30:00Z,0.434,2,0.434
2018-01-07T19:45:00Z,0.434,2,0.434
2018-01-07T20:00:00Z,0.434,2,0.434
2018-01-07T20:15:00Z,0.434,2,0.434
2018-01-07T20:30:00Z,0.434,2,0.434
2018-01-07T20:45:00Z,0.434,2,0.434
2018-01-07T21:00:00Z,0.435,2,0.435
2018-01-07T21:15:00Z,0.435,2,0.435
2018-01-07T21:30:00Z,0.435,2,0.435
2018-01-07T21:45:00Z,0.436,2,0.436
2018-01-07T22:00:00Z,0.436,2,0.436
2018-01-07T22:15:00Z,0.436,2,0.436
2018-01-07T22:30:00Z,0.436,2,0.436
2018-01-07T22:45:00Z,0.436,2,0.436
2018-01-07T23:00:00Z,0.436,2,0.436
2018-01-07T23:15:00Z,0.436,2,0.436
2018-01-07T23:30:00Z,0.436,2,0.436
2018-01-07T23:45:00Z,0.436,2,0.436
2018-01-08T00:00:00Z,0.436,2,0.436
2018-01-08T00:15:00Z,0.435,2,0.435
2018-01-08T00:30:00Z,0.434,2,0.434
2018-01-08T00:45:00Z,0.432,2,0.432
2018-01-08T01:00:00Z,0.43,2,0.43
2018-01-08T01:15:00Z,0.427,2,0.427
2018-01-08T01:30:00Z,0.425,2,0.425
2018-01-08T01:45:00Z,0.423,2,0.423
2018-01-08T02:00:00Z,0.422,2,0.422
2018-01-08T02:15:00Z,0.42,2,0.42
2018-01-08T02:30:00Z,0.419,2,0.419
2018-01-08T02:45:00Z,0.418,2,0.418
2018-01-08T03:00:00Z,0.416,2,0.416
2018-01-08T03:15:00Z,0.415,2,0.415
2018-01-08T03:30:00Z,0.414,2,0.414
2018-01-08T03:45:00Z,0.412,2,0.412
2018-01-08T04:00:00Z,0.411,2,0.411
2018-01-08T04:15:00Z,0.41,2,0.41
2018-01-08T04:30:00Z,0.409,2,0.409
2018-01-08T04:45:00Z,0.408,2,0.408
2018-01-08T05:00:00Z,0.407,2,0.407
2018-01-08T05:15:00Z,0.406,2,0.406
2018-01-08T05:30:00Z,0.405,2,0.405
2018-01-08T05:45:00Z,0.405,2,0.405
2018-01-08T06:00:00Z,0.404,2,0.404
2018-01-08T06:15:00Z,0.403,2,0.403
2018-01-08T06:30:00Z,0.402,2,0.402
2018-01-08T06:45:00Z,0.401,2,0.401
2018-01-08T07:00:00Z,0.401,2,0.401
2018-01-08T07:15:00Z,0.4,2,0.4
2018-01-08T07:30:00Z,0.4,2,0.4
2018-01-08T07:45:00Z,0.399,2,0.399
2018-01-08T08:00:00Z,0.399,2,0.399
2018-01-08T08:15:00Z,0.398,2,0.398
2018-01-08T08:30:00Z,0.398,2,0.398
2018-01-08T08:45:00Z,0.398,2,0.398
2018-01-08T09:00:00Z,0.398,2,0.398
2018-01-08T09:15:00Z,0.398,2,0.398
2018-01-08T09:30:00Z,0.399,2,0.399
2018-01-08T09:45:00Z,0.399,2,0.399
2018-01-08T10:00:00Z,0.399,2,0.399
2018-01-08T10:15:00Z,0.4,2,0.4
2018-01-08T10:30:00Z,0.4,2,0.4
2018-01-08T10:45:00Z,0.4,2,0.4
2018-01-08T11:00:00Z,0.401,2,0.401
2018-01-08T11:15:00Z,0.401,2,0.401
2018-01-08T11:30:00Z,0.402,2,0.402
2018-01-08T11:45:00Z,0.402,2,0.402
2018-01-08T12:00:00Z,0.403,2,0.403
2018-01-08T12:15:00Z,0.403,2,0.403
2018-01-08T12:30:00Z,0.403,2,0.403
2018-01-08T12:45:00Z,0.404,2,0.404
2018-01-08T13:00:00Z,0.404,2,0.404
2018-01-08T13:15:00Z,0.404,2,0.404
2018-01-08T13:30:00Z,0.404,2,0.404
2018-01-08T13:45:00Z,0.404,2,0.404
2018-01-08T14:00:00Z,0.404,2,0.404
2018-01-08T14:15:00Z,0.404,2,0.404
2018-01-08T14:30:00Z,0.404,2,0.404
2018-01-08T14:45:00Z,0.404,2,0.404
2018-01-08T15:00:00Z,0.404,2,0.404
2018-01-08T15:15:00Z,0.404,2,0.404
2018-01-08T15:30:00Z,0.404,2,0.404
2018-01-08T15:45:00Z,0.404,2,0.404
2018-01-08T16:00:00Z,0.403,2,0.403
2018-01-08T16:15:00Z,0.403,2,0.403
2018-01-08T16:30:00Z,0.402,2,0.402
2018-01-08T16:45:00Z,0.401,2,0.401
2018-01-08T17:00:00Z,0.4,2,0.4
2018-01-08T17:15:00Z,0.398,2,0.398
2018-01-08T17:30:00Z,0.397,2,0.397
2018-01-08T17:45:00Z,0.396,2,0.396
2018-01-08T18:00:00Z,0.395,2,0.395
2018-01-08T18:15:00Z,0.395,2,0.395
2018-01-08T18:30:00Z,0.394,2,0.394
2018-01-08T18:45:00Z,0.393,2,0.393
2018-01-08T19:00:00Z,0.392,2,0.392
2018-01-08T19:15:00Z,0.391,2,0.391
2018-01-08T19:30:00Z,0.391,2,0.391
2018-01-08T19:45:00Z,0.39,2,0.39
2018-01-08T20:00:00Z,0.39,2,0.39
2018-01-08T20:15:00Z,0.389,2,0.389
2018-01-08T20:30:00Z,0.389,2,0.389
2018-01-08T20:45:00Z,0.388,2,0.388
2018-01-08T21:00:00Z,0.388,2,0.388
2018-01-08T21:15:00Z,0.387,2,0.387
2018-01-08T21:30:00Z,0.387,2,0.387
2018-01-08T21:45:00Z,0.387,2,0.387
2018-01-08T22:00:00Z,0.387,2,0.387
2018-01-08T22:15:00Z,0.386,2,0.386
2018-01-08T22:30:00Z,0.386,2,0.386
2018-01-08T22:45:00Z,0.386,2,0.386
2018-01-08T23:00:00Z,0.386,2,0.386
2018-01-08T23:15:00Z,0.386,2,0.386
2018-01-08T23:30:00Z,0.386,2,0.386
2018-01-08T23:45:00Z,0.386,2,0.386
2018-01-09T00:00:00Z,0.386,2,0.386
2018-01-09T00:15:00Z,0.386,2,0.386
2018-01-09T00:30:00Z,0.386,2,0.386
2018-01-09T00:45:00Z,0.386,2,0.386
2018-01-09T01:00:00Z,0.386,2,0.386
2018-01-09T01:15:00Z,0.386,2,0.386
2018-01-09T01:30:00Z,0.386,2,0.386
2018-01-09T01:45:00Z,0.386,2,0.386
2018-01-09T02:00:00Z,0.386,2,0.386
2018-01-09T02:15:00Z,0.387,2,0.387
2018-01-09T02:30:00Z,0.387,2,0.387
2018-01-09T02:45:00Z,0.388,2,0.388
2018-01-09T03:00:00Z,0.388,2,0.388
2018-01-09T03:15:00Z,0.389,2,0.389
2018-01-09T03:30:00Z,0.389,2,0.389
2018-01-09T03:45:00Z,0.39,2,0.39
2018-01-09T04:00:00Z,0.391,2,0.391
2018-01-09T04:15:00Z,0.392,2,0.392
2018-01-09T04:30:00Z,0.393,2,0.393
2018-01-09T04:45:00Z,0.393,2,0.393
2018-01-09T05:00:00Z,0.394,2,0.394
2018-01-09T05:15:00Z,0.395,2,0.395
2018-01-09T05:30:00Z,0.395,2,0.395
2018-01-09T05:45:00Z,0.396,2,0.396
2018-01-09T06:00:00Z,0.397,2,0.397
2018-01-09T06:15:00Z,0.397,2,0.397
2018-01-09T06:30:00Z,0.398,2,0.398
2018-01-09T06:45:00Z,0.398,2,0.398
2018-01-09T07:00:00Z,0.398,2,0.398
2018-01-09T07:15:00Z,0.398,2,0.398
2018-01-09T07:30:00Z,0.398,2,0.398
2018-01-09T07:45:00Z,0.398,2,0.398
2018-01-09T08:00:00Z,0.398,2,0.398
2018-01-09T08:15:00Z,0.398,2,0.398
2018-01-09T08:30:00Z,0.398,2,0.398
2018-01-09T08:45:00Z,0.398,2,0.398
2018-01-09T09:00:00Z,0.398,2,0.398
2018-01-09T09:15:00Z,0.398,2,0.398
2018-01-09T09:30:00Z,0.398,2,0.398
2018-01-09T09:45:00Z,0.398,2,0.398
2018-01-09T10:00:00Z,0.398,2,0.398
2018-01-09T10:15:00Z,0.398,2,0.398
2018-01-09T10:30:00Z,0.399,2,0.399
2018-01-09T10:45:00Z,0.399,2,0.399
2018-01-09T11:00:00Z,0.399,2,0.399
2018-01-09T11:15:00Z,0.399,2,0.399
2018-01-09T11:30:00Z,0.399,2,0.399
2018-01-09T11:45:00Z,0.399,2,0.399
2018-01-09T12:00:00Z,0.399,2,0.399
2018-01-09T12:15:00Z,0.399,2,0.399
2018-01-09T12:30:00Z,0.399,2,0.399
2018-01-09T12:45:00Z,0.397,2,0.397
2018-01-09T13:00:00Z,0.396,2,0.396
2018-01-09T13:15:00Z,0.394,2,0.394
2018-01-09T13:30:00Z,0.393,2,0.393
2018-01-09T13:45:00Z,0.391,2,0.391
2018-01-09T14:00:00Z,0.39,2,0.39
2018-01-09T14:15:00Z,0.388,2,0.388
2018-01-09T14:30:00Z,0.387,2,0.387
2018-01-09T14:45:00Z,0.387,2,0.387
2018-01-09T15:00:00Z,0.386,2,0.386
2018-01-09T15:15:00Z,0.386,2,0.386
2018-01-09T15:30:00Z,0.386,2,0.386
2018-01-09T15:45:00Z,0.386,2,0.386
2018-01-09T16:00:00Z,0.385,2,0.385
2018-01-09T16:15:00Z,0.384,2,0.384
2018-01-09T16:30:00Z,0.382,2,0.382
2018-01-09T16:45:00Z,0.381,2,0.381
2018-01-09T17:00:00Z,0.38,2,0.38
2018-01-09T17:15:00Z,0.38,2,0.38
2018-01-09T17:30:00Z,0.379,2,0.379
2018-01-09T17:45:00Z,0.379,2,0.379
2018-01-09T18:00:00Z,0.379,2,0.379
2018-01-09T18:15:00Z,0.379,2,0.379
2018-01-09T18:30:00Z,0.379,2,0.379
2018-01-09T18:45:00Z,0.379,2,0.379
2018-01-09T19:00:00Z,0.379,2,0.379
2018-01-09T19:15:00Z,0.379,2,0.379
2018-01-09T19:30:00Z,0.379,2,0.379
2018-01-09T19:45:00Z,0.38,2,0.38
2018-01-09T20:00:00Z,0.381,2,0.381
2018-01-09T20:15:00Z,0.382,2,0.382
2018-01-09T20:30:00Z,0.383,2,0.383
2018-01-09T20:45:00Z,0.385,2,0.385
2018-01-09T21:00:00Z,0.394,2,0.394
2018-01-09T21:15:00Z,0.399,2,0.399
2018-01-09T21:30:00Z,0.402,2,0.402
2018-01-09T21:45:00Z,0.404,2,0.404
2018-01-09T22:00:00Z,0.406,2,0.406
2018-01-09T22:15:00Z,0.408,2,0.408
2018-01-09T22:30:00Z,0.409,2,0.409
2018-01-09T22:45:00Z,0.411,2,0.411
2018-01-09T23:00:00Z,0.412,2,0.412
2018-01-09T23:15:00Z,0.414,2,0.414
2018-01-09T23:30:00Z,0.415,2,0.415
2018-01-09T23:45:00Z,0.416,2,0.416
2018-01-10T00:00:00Z,0.417,2,0.417
2018-01-10T00:15:00Z,0.418,2,0.418
2018-01-10T00:30:00Z,0.419,2,0.419
2018-01-10T00:45:00Z,0.42,2,0.42
2018-01-10T01:00:00Z,0.421,2,0.421
2018-01-10T01:15:00Z,0.422,2,0.422
2018-01-10T01:30:00Z,0.423,2,0.423
2018-01-10T01:45:00Z,0.424,2,0.424
2018-01-10T02:00:00Z,0.424,2,0.424
2018-01-10T02:15:00Z,0.425,2,0.425
2018-01-10T02:30:00Z,0.426,2,0.426
2018-01-10T02:45:00Z,0.427,2,0.427
2018-01-10T03:00:00Z,0.427,2,0.427
2018-01-10T03:15:00Z,0.428,2,0.428
2018-01-10T03:30:00Z,0.428,2,0.428
2018-01-10T03:45:00Z,0.429,2,0.429
2018-01-10T04:00:00Z,0.43,2,0.43
2018-01-10T04:15:00Z,0.43,2,0.43
2018-01-10T04:30:00Z,0.43,2,0.43
2018-01-10T04:45:00Z,0.431,2,0.431
2018-01-10T05:00:00Z,0.431,2,0.431
2018-01-10T05:15:00Z,0.432,2,0.432
2018-01-10T05:30:00Z,0.432,2,0.432
2018-01-10T05:45:00Z,0.432,2,0.432
2018-01-10T06:00:00Z,0.433,2,0.433
2018-01-10T06:15:00Z,0.433,2,0.433
2018-01-10T06:30:00Z,0.433,2,0.433
2018-01-10T06:45:00Z,0.433,2,0.433
2018-01-10T07:00:00Z,0.433,2,0.433
2018-01-10T07:15:00Z,0.434,2,0.434
2018-01-10T07:30:00Z,0.434,2,0.434
2018-01-10T07:45:00Z,0.434,2,0.434
2018-01-10T08:00:00Z,0.434,2,0.434
2018-01-10T08:15:00Z,0.434,2,0.434
2018-01-10T08:30:00Z,0.435,2,0.435
2018-01-10T08:45:00Z,0.435,2,0.435
2018-01-10T09:00:00Z,0.435,2,0.435
2018-01-10T09:15:00Z,0.434,2,0.434
2018-01-10T09:30:00Z,0.432,2,0.432
2018-01-10T09:45:00Z,0.43,2,0.43
2018-01-10T10:00:00Z,0.43,2,0.43
2018-01-10T10:15:00Z,0.429,2,0.429
2018-01-10T10:30:00Z,0.429,2,0.429
2018-01-10T10:45:00Z,0.429,2,0.429
2018-01-10T11:00:00Z,0.429,2,0.429
2018-01-10T11:15:00Z,0.429,2,0.429
2018-01-10T11:30:00Z,0.431,2,0.431
2018-01-10T11:45:00Z,0.433,2,0.433
2018-01-10T12:00:00Z,0.435,2,0.435
2018-01-10T12:15:00Z,0.438,2,0.438
2018-01-10T12:30:00Z,0.441,2,0.441
2018-01-10T12:45:00Z,0.443,2,0.443
2018-01-10T13:00:00Z,0.445,2,0.445
2018-01-10T13:15:00Z,0.446,2,0.446
2018-01-10T13:30:00Z,0.448,2,0.448
2018-01-10T13:45:00Z,0.449,2,0.449
2018-01-10T14:00:00Z,0.45,2,0.45
2018-01-10T14:15:00Z,0.451,2,0.451
2018-01-10T14:30:00Z,0.452,2,0.452
2018-01-10T14:45:00Z,0.453,2,0.453
2018-01-10T15:00:00Z,0.453,2,0.453
2018-01-10T15:15:00Z,0.454,2,0.454
2018-01-10T15:30:00Z,0.455,2,0.455
2018-01-10T15:45:00Z,0.455,2,0.455
2018-01-10T16:00:00Z,0.456,2,0.456
2018-01-10T16:15:00Z,0.457,2,0.457
2018-01-10T16:30:00Z,0.457,2,0.457
2018-01-10T16:45:00Z,0.458,2,0.458
2018-01-10T17:00:00Z,0.459,2,0.459
2018-01-10T17:15:00Z,0.459,2,0.459
2018-01-10T17:30:00Z,0.46,2,0.46
2018-01-10T17:45:00Z,0.461,2,0.461
2018-01-10T18:00:00Z,0.461,2,0.461
2018-01-10T18:15:00Z,0.462,2,0.462
2018-01-10T18:30:00Z,0.463,2,0.463
2018-01-10T18:45:00Z,0.464,2,0.464
2018-01-10T19:00:00Z,0.465,2,0.465
2018-01-10T19:15:00Z,0.465,2,0.465
2018-01-10T19:30:00Z,0.466,2,0.466
2018-01-10T19:45:00Z,0.467,2,0.467
2018-01-10T20:00:00Z,0.467,2,0.467
2018-01-10T20:15:00Z,0.468,2,0.468
2018-01-10T20:30:00Z,0.469,2,0.469
2018-01-10T20:45:00Z,0.469,2,0.469
2018-01-10T21:00:00Z,0.47,2,0.47
2018-01-10T21:15:00Z,0.47,2,0.47
2018-01-10T21:30:00Z,0.47,2,0.47
2018-01-10T21:45:00Z,0.471,2,0.471
2018-01-10T22:00:00Z,0.471,2,0.471
2018-01-10T22:15:00Z,0.472,2,0.472
2018-01-10T22:30:00Z,0.472,2,0.472
2018-01-10T22:45:00Z,0.473,2,0.473
2018-01-10T23:00:00Z,0.473,2,0.473
2018-01-10T23:15:00Z,0.474,2,0.474
2018-01-10T23:30:00Z,0.474,2,0.474
2018-01-10T23:45:00Z,0.475,2,0.475
2018-01-11T00:00:00Z,0.475,2,0.475
2018-01-11T00:15:00Z,0.475,2,0.475
2018-01-11T00:30:00Z,0.476,2,0.476
2018-01-11T00:45:00Z,0.476,2,0.476
2018-01-11T01:00:00Z,0.476,2,0.476
2018-01-11T01:15:00Z,0.477,2,0.477
2018-01-11T01:30:00Z,0.477,2,0.477
2018-01-11T01:45:00Z,0.477,2,0.477
2018-01-11T02:00:00Z,0.478,2,0.478
2018-01-11T02:15:00Z,0.478,2,0.478
2018-01-11T02:30:00Z,0.478,2,0.478
2018-01-11T02:45:00Z,0.479,2,0.479
2018-01-11T03:00:00Z,0.479,2,0.479
2018-01-11T03:15:00Z,0.48,2,0.48
2018-01-11T03:30:00Z,0.48,2,0.48
2018-01-11T03:45:00Z,0.48,2,0.48
2018-01-11T04:00:00Z,0.481,2,0.481
2018-01-11T04:15:00Z,0.482,2,0.482
2018-01-11T04:30:00Z,0.482,2,0.482
2018-01-11T04:45:00Z,0.483,2,0.483
2018-01-11T05:00:00Z,0.484,2,0.484
2018-01-11T05:15:00Z,0.484,2,0.484
2018-01-11T05:30:00Z,0.485,2,0.485
2018-01-11T05:45:00Z,0.486,2,0.486
2018-01-11T06:00:00Z,0.487,2,0.487
2018-01-11T06:15:00Z,0.488,2,0.488
2018-01-11T06:30:00Z,0.489,2,0.489
2018-01-11T06:45:00Z,0.489,2,0.489
2018-01-11T07:00:00Z,0.491,2,0.491
2018-01-11T07:15:00Z,0.492,2,0.492
2018-01-11T07:30:00Z,0.493,2,0.493
2018-01-11T07:45:00Z,0.494,2,0.494
2018-01-11T08:00:00Z,0.495,2,0.495
2018-01-11T08:15:00Z,0.496,2,0.496
2018-01-11T08:30:00Z,0.496,2,0.496
2018-01-11T08:45:00Z,0.497,2,0.497
2018-01-11T09:00:00Z,0.498,2,0.498
2018-01-11T09:15:00Z,0.498,2,0.498
2018-01-11T09:30:00Z,0.499,2,0.499
2018-01-11T09:45:00Z,0.5,2,0.5
2018-01-11T10:00:00Z,0.5,2,0.5
2018-01-11T10:15:00Z,0.501,2,0.501
2018-01-11T10:30:00Z,0.502,2,0.502
2018-01-11T10:45:00Z,0.503,2,0.503
2018-01-11T11:00:00Z,0.504,2,0.504
2018-01-11T11:15:00Z,0.506,2,0.506
2018-01-11T11:30:00Z,0.507,2,0.507
2018-01-11T11:45:00Z,0.508,2,0.508
2018-01-11T12:00:00Z,0.509,2,0.509
2018-01-11T12:15:00Z,0.51,2,0.51
2018-01-11T12:30:00Z,0.512,2,0.512
2018-01-11T12:45:00Z,0.513,2,0.513
2018-01-11T13:00:00Z,0.514,2,0.514
2018-01-11T13:15:00Z,0.514,2,0.514
2018-01-11T13:30:00Z,0.515,2,0.515
2018-01-11T13:45:00Z,0.516,2,0.516
2018-01-11T14:00:00Z,0.516,2,0.516
2018-01-11T14:15:00Z,0.517,2,0.517
2018-01-11T14:30:00Z,0.517,2,0.517
2018-01-11T14:45:00Z,0.518,2,0.518
2018-01-11T15:00:00Z,0.518,2,0.518
2018-01-11T15:15:00Z,0.519,2,0.519
2018-01-11T15:30:00Z,0.519,2,0.519
2018-01-11T15:45:00Z,0.52,2,0.52
2018-01-11T16:00:00Z,0.52,2,0.52
2018-01-11T16:15:00Z,0.521,2,0.521
2018-01-11T16:30:00Z,0.522,2,0.522
2018-01-11T16:45:00Z,0.522,2,0.522
2018-01-11T17:00:00Z,0.523,2,0.523
2018-01-11T17:15:00Z,0.524,2,0.524
2018-01-11T17:30:00Z,0.525,2,0.525
2018-01-11T17:45:00Z,0.526,2,0.526
2018-01-11T18:00:00Z,0.526,2,0.526
2018-01-11T18:15:00Z,0.527,2,0.527
2018-01-11T18:30:00Z,0.528,2,0.528
2018-01-11T18:45:00Z,0.529,2,0.529
2018-01-11T19:00:00Z,0.529,2,0.529
2018-01-11T19:15:00Z,0.53,2,0.53
2018-01-11T19:30:00Z,0.53,2,0.53
2018-01-11T19:45:00Z,0.531,2,0.531
2018-01-11T20:00:00Z,0.531,2,0.531
2018-01-11T20:15:00Z,0.532,2,0.532
2018-01-11T20:30:00Z,0.532,2,0.532
2018-01-11T20:45:00Z,0.533,2,0.533
2018-01-11T21:00:00Z,0.533,2,0.533
2018-01-11T21:15:00Z,0.533,2,0.533
2018-01-11T21:30:00Z,0.534,2,0.534
2018-01-11T21:45:00Z,0.534,2,0.534
2018-01-11T22:00:00Z,0.534,2,0.534
2018-01-11T22:15:00Z,0.534,2,0.534
2018-01-11T22:30:00Z,0.534,2,0.534
2018-01-11T22:45:00Z,0.534,2,0.534
2018-01-11T23:00:00Z,0.534,2,0.534
2018-01-11T23:15:00Z,0.534,2,0.534
2018-01-11T23:30:00Z,0.534,2,0.534
2018-01-11T23:45:00Z,0.534,2,0.534
2018-01-12T00:00:00Z,0.534,2,0.534
2018-01-12T00:15:00Z,0.534,2,0.534
2018-01-12T00:30:00Z,0.534,2,0.534
2018-01-12T00:45:00Z,0.534,2,0.534
2018-01-12T01:00:00Z,0.534,2,0.534
2018-01-12T01:15:00Z,0.534,2,0.534
2018-01-12T01:30:00Z,0.534,2,0.534
2018-01-12T01:45:00Z,0.534,2,0.534
2018-01-12T02:00:00Z,0.534,2,0.534
2018-01-12T02:15:00Z,0.533,2,0.533
2018-01-12T02:30:00Z,0.532,2,0.532
2018-01-12T02:45:00Z,0.532,2,0.532
2018-01-12T03:00:00Z,0.531,2,0.531
2018-01-12T03:15:00Z,0.53,2,0.53
2018-01-12T03:30:00Z,0.529,2,0.529
2018-01-12T03:45:00Z,0.528,2,0.528
2018-01-12T04:00:00Z,0.527,2,0.527
2018-01-12T04:15:00Z,0.526,2,0.526
2018-01-12T04:30:00Z,0.524,2,0.524
2018-01-12T04:45:00Z,0.523,2,0.523
2018-01-12T05:00:00Z,0.521,2,0.521
2018-01-12T05:15:00Z,0.52,2,0.52
2018-01-12T05:30:00Z,0.518,2,0.518
2018-01-12T05:45:00Z,0.516,2,0.516
2018-01-12T06:00:00Z,0.514,2,0.514
2018-01-12T06:15:00Z,0.511,2,0.511
2018-01-12T06:30:00Z,0.508,2,0.508
2018-01-12T06:45:00Z,0.506,2,0.506
2018-01-12T07:00:00Z,0.504,2,0.504
2018-01-12T07:15:00Z,0.502,2,0.502
2018-01-12T07:30:00Z,0.5,2,0.5
2018-01-12T07:45:00Z,0.498,2,0.498
2018-01-12T08:00:00Z,0.496,2,0.496
2018-01-12T08:15:00Z,0.494,2,0.494
2018-01-12T08:30:00Z,0.492,2,0.492
2018-01-12T08:45:00Z,0.491,2,0.491
2018-01-12T09:00:00Z,0.489,2,0.489
2018-01-12T09:15:00Z,0.488,2,0.488
2018-01-12T09:30:00Z,0.486,2,0.486
2018-01-12T09:45:00Z,0.485,2,0.485
2018-01-12T10:00:00Z,0.483,2,0.483
2018-01-12T10:15:00Z,0.482,2,0.482
2018-01-12T10:30:00Z,0.481,2,0.481
2018-01-12T10:45:00Z,0.48,2,0.48
2018-01-12T11:00:00Z,0.479,2,0.479
2018-01-12T11:15:00Z,0.478,2,0.478
2018-01-12T11:30:00Z,0.476,2,0.476
2018-01-12T11:45:00Z,0.475,2,0.475
2018-01-12T12:00:00Z,0.474,2,0.474
2018-01-12T12:15:00Z,0.474,2,0.474
2018-01-12T12:30:00Z,0.473,2,0.473
2018-01-12T12:45:00Z,0.472,2,0.472
2018-01-12T13:00:00Z,0.471,2,0.471
2018-01-12T13:15:00Z,0.47,2,0.47
2018-01-12T13:30:00Z,0.47,2,0.47
2018-01-12T13:45:00Z,0.469,2,0.469
2018-01-12T14:00:00Z,0.468,2,0.468
2018-01-12T14:15:00Z,0.467,2,0.467
2018-01-12T14:30:00Z,0.467,2,0.467
2018-01-12T14:45:00Z,0.466,2,0.466
2018-01-12T15:00:00Z,0.466,2,0.466
2018-01-12T15:15:00Z,0.465,2,0.465
